,movieId,imdbId,tmdbId,youtubeId,title,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,year,full_link,views,dates,likes,dislikes
3918,102119,448182,36549.0,-3mYCD-Ik-8,Yesterday Was a Lie (2008), Black and White,James Kerwin,25.0,89.0,0.0,31.0,Chase Masterson,236.0,,Drama|Music|Mystery|Romance|Sci-Fi,John Newton,Yesterday Was a Lie ,374,518,H.M. Wynant,3.0,claim in title|jazz|jazz singer|sexy woman|time manipulation,http://www.imdb.com/title/tt0448182/?ref_=fn_tt_tt_1,10.0,English,USA,PG,2500000.0,2008.0,189.0,5.4,1.78,83,2008,https://www.youtube.com/watch?v=-3mYCD-Ik-8,NaN,NaN,NaN,NaN
3919,102123,1245492,109414.0,Yma-g4gTwlE,This Is the End (2013),Color,Evan Goldberg,418.0,107.0,133.0,9000.0,James Franco,17000.0,101470202.0,Comedy|Fantasy,Channing Tatum,This Is the End ,310540,38751,Emma Watson,6.0,apocalypse|celebrity|ensemble cast|party|rapture,http://www.imdb.com/title/tt1245492/?ref_=fn_tt_tt_1,669.0,English,USA,R,32000000.0,2013.0,11000.0,6.7,2.35,97000,2013,https://www.youtube.com/watch?v=Yma-g4gTwlE,7931706,201348,16595,866
3920,102125,1300854,68721.0,YLorLVa95Xo,Iron Man 3 (2013),Color,Shane Black,608.0,195.0,1000.0,3000.0,Jon Favreau,21000.0,408992272.0,Action|Adventure|Sci-Fi,Robert Downey Jr.,Iron Man 3 ,557489,30426,Don Cheadle,3.0,armor|explosion|human bomb|missile attack|terrorist,http://www.imdb.com/title/tt1300854/?ref_=fn_tt_tt_1,1187.0,English,USA,PG-13,200000000.0,2013.0,4000.0,7.2,2.35,95000,2013,https://www.youtube.com/watch?v=YLorLVa95Xo,3893621,201336,18464,781
3921,102194,1935179,103731.0,KFBC8ohhVUs,Mud (2012),Color,Jeff Nichols,368.0,130.0,337.0,820.0,Tye Sheridan,11000.0,21589307.0,Drama,Matthew McConaughey,Mud ,135286,13960,Sam Shepard,1.0,14 year old|boat|bounty hunter|boy|river,http://www.imdb.com/title/tt1935179/?ref_=fn_tt_tt_1,261.0,English,USA,PG-13,10000000.0,2012.0,1000.0,7.4,2.35,27000,2012,https://www.youtube.com/watch?v=KFBC8ohhVUs,NaN,NaN,NaN,NaN
3922,102245,1272886,95755.0,baKwCGA6cqU,Small Apartments (2012),,Jonas Åkerlund,33.0,96.0,68.0,722.0,Saffron Burrows,2000.0,,Comedy|Crime|Drama,Noel Gugliemi,Small Apartments ,5732,3683,Matt Lucas,6.0,fire investigator|landlord|suicide|talking to one's self in a mirror|turpentine,http://www.imdb.com/title/tt1272886/?ref_=fn_tt_tt_1,26.0,English,USA,R,2000000.0,2012.0,811.0,6.1,1.85,0,2012,https://www.youtube.com/watch?v=baKwCGA6cqU,387559,2013111,703,68
3923,102407,1343092,64682.0,ozkOhXmijtk,"Great Gatsby, The (2013)",Color,Baz Luhrmann,490.0,143.0,1000.0,77.0,Elizabeth Debicki,29000.0,144812796.0,Drama|Romance,Leonardo DiCaprio,The Great Gatsby ,362912,29770,Steve Bisley,4.0,ingratitude|mansion|party|title appears in writing|tragedy,http://www.imdb.com/title/tt1343092/?ref_=fn_tt_tt_1,753.0,English,Australia,PG-13,105000000.0,2013.0,509.0,7.3,2.35,115000,2013,https://www.youtube.com/watch?v=ozkOhXmijtk,3983916,201344,14393,280
3924,102407,1343092,64682.0,ozkOhXmijtk,"Great Gatsby, The (2013)",Color,Baz Luhrmann,490.0,143.0,1000.0,76.0,Elizabeth Debicki,29000.0,144812796.0,Drama|Romance,Leonardo DiCaprio,The Great Gatsby ,362933,29769,Steve Bisley,4.0,ingratitude|mansion|party|title appears in writing|tragedy,http://www.imdb.com/title/tt1343092/?ref_=fn_tt_tt_1,753.0,English,Australia,PG-13,105000000.0,2013.0,509.0,7.3,2.35,115000,2013,https://www.youtube.com/watch?v=ozkOhXmijtk,3983916,201344,14393,280
3925,102445,1408101,54138.0,MPLogYa9Q0o,Star Trek Into Darkness (2013),Color,J.J. Abrams,590.0,132.0,14000.0,928.0,Bruce Greenwood,19000.0,228756232.0,Action|Adventure|Sci-Fi,Benedict Cumberbatch,Star Trek Into Darkness ,395573,21411,Noel Clarke,0.0,admiral|captain|manhunt|mission|space,http://www.imdb.com/title/tt1408101/?ref_=fn_tt_tt_1,1171.0,English,USA,PG-13,190000000.0,2013.0,981.0,7.8,2.35,92000,2013,https://www.youtube.com/watch?v=MPLogYa9Q0o,NaN,NaN,NaN,NaN
3926,102481,2234155,116741.0,cdnoqCViqUo,"Internship, The (2013)",Color,Shawn Levy,246.0,125.0,189.0,839.0,Jessica Szohr,1000.0,44665963.0,Comedy,Josh Gad,The Internship ,159931,5081,Rob Riggle,2.0,actor's picture shown in credits|animated credits|google|internship|still images in end credits,http://www.imdb.com/title/tt2234155/?ref_=fn_tt_tt_1,281.0,English,USA,PG-13,58000000.0,2013.0,847.0,6.3,2.35,22000,2013,https://www.youtube.com/watch?v=cdnoqCViqUo,5379715,2013213,12192,645
3927,102684,1602613,77987.0,HEFCN4qaYt4,Only God Forgives (2013),Color,Nicolas Winding Refn,440.0,90.0,0.0,428.0,Kristin Scott Thomas,33000.0,778565.0,Crime|Drama,Ryan Gosling,Only God Forgives ,83234,34779,Yayaying Rhatha Phongam,1.0,brutal cop|drug dealer|punishment|thai boxing|vengeance,http://www.imdb.com/title/tt1602613/?ref_=fn_tt_tt_1,475.0,English,Denmark,R,4800000.0,2013.0,1000.0,5.7,1.85,30000,2013,https://www.youtube.com/watch?v=HEFCN4qaYt4,1537726,2013418,3661,363
3928,102720,848537,116711.0,-xu3JLXfuwQ,Epic (2013),Color,Chris Wedge,203.0,102.0,77.0,120.0,Emma Kenney,14000.0,107515297.0,Adventure|Animation|Family|Fantasy,Josh Hutcherson,Epic ,85833,14552,Troy Evans,2.0,father daughter relationship|forest|miniature person|shrinking|sword and fantasy,http://www.imdb.com/title/tt0848537/?ref_=fn_tt_tt_1,113.0,English,USA,PG,100000000.0,2013.0,151.0,6.7,2.35,17000,2013,https://www.youtube.com/watch?v=-xu3JLXfuwQ,NaN,NaN,NaN,NaN
3929,102760,1489167,42151.0,x6gaBc-O_4A,Down Terrace (2009),Color,Ben Wheatley,53.0,93.0,214.0,59.0,Tony Way,177.0,9609.0,Comedy|Crime|Drama,Michael Smiley,Down Terrace ,2646,365,David Schaal,4.0,black comedy,http://www.imdb.com/title/tt1489167/?ref_=fn_tt_tt_1,22.0,English,UK,R,,2009.0,95.0,6.5,,535,2009,https://www.youtube.com/watch?v=x6gaBc-O_4A,NaN,NaN,NaN,NaN
3930,102800,2347569,121986.0,WqMaeBtK9TA,Frances Ha (2012), Black and White,Noah Baumbach,345.0,86.0,387.0,270.0,Grace Gummer,962.0,4063238.0,Comedy|Drama|Romance,Greta Gerwig,Frances Ha ,43982,2260,Vanessa Ray,0.0,best friend|black and white|father daughter relationship|female protagonist|mother daughter relationship,http://www.imdb.com/title/tt2347569/?ref_=fn_tt_tt_1,139.0,English,USA,R,,2012.0,481.0,7.4,1.85,11000,2012,https://www.youtube.com/watch?v=WqMaeBtK9TA,234085,201335,406,17
3931,102802,1731697,104755.0,Y606RoSur8o,"Lords of Salem, The (2012)",Color,Rob Zombie,234.0,101.0,0.0,721.0,Dee Wallace,1000.0,1163508.0,Drama|Fantasy|Horror|Thriller,Sid Haig,The Lords of Salem ,20376,5158,Michael Berryman,1.0,blood|flashback|radio dj|radio station|vinyl,http://www.imdb.com/title/tt1731697/?ref_=fn_tt_tt_1,166.0,English,USA,R,2500000.0,2012.0,725.0,5.1,2.35,15000,2012,https://www.youtube.com/watch?v=Y606RoSur8o,2984338,201324,6082,811
3932,102880,1815862,82700.0,CZIt20emgLY,After Earth (2013),Color,M. Night Shyamalan,349.0,100.0,0.0,894.0,Zoë Kravitz,10000.0,60522097.0,Action|Adventure|Sci-Fi,Will Smith,After Earth ,158720,14168,Glenn Morshower,0.0,box office flop|father son team|fear|race against time|real life father and son playing father and son,http://www.imdb.com/title/tt1815862/?ref_=fn_tt_tt_1,744.0,English,USA,PG-13,130000000.0,2013.0,943.0,4.9,2.35,37000,2013,https://www.youtube.com/watch?v=CZIt20emgLY,17663042,20121210,42990,3552
3933,102903,1670345,75656.0,VXuQDNdbd5E,Now You See Me (2013),Color,Louis Leterrier,384.0,125.0,255.0,963.0,Common,11000.0,117698894.0,Crime|Mystery|Thriller,Morgan Freeman,Now You See Me ,447979,13312,Michael Kelly,6.0,bank|fbi|heist|interpol|magician,http://www.imdb.com/title/tt1670345/?ref_=fn_tt_tt_1,629.0,English,USA,PG-13,75000000.0,2013.0,988.0,7.3,2.35,105000,2013,https://www.youtube.com/watch?v=VXuQDNdbd5E,466231,201374,40,3
3934,102993,1727388,147773.0,OwNo1i3jkCo,"Way, Way Back, The (2013)",Color,Nat Faxon,276.0,103.0,214.0,424.0,Liam James,7000.0,21501098.0,Comedy|Drama,Steve Carell,The Way Way Back ,115813,8375,Jim Rash,1.0,awkward boy|shy kid|summer|vacation|water park,http://www.imdb.com/title/tt1727388/?ref_=fn_tt_tt_1,216.0,English,USA,PG-13,5000000.0,2013.0,468.0,7.4,1.85,22000,2013,https://www.youtube.com/watch?v=OwNo1i3jkCo,1917313,2013411,4627,152
3935,103042,770828,49521.0,KVu3gS7iJu4,Man of Steel (2013),Color,Zack Snyder,733.0,143.0,0.0,748.0,Christopher Meloni,15000.0,291021565.0,Action|Adventure|Fantasy|Sci-Fi,Henry Cavill,Man of Steel ,548573,20495,Harry Lennix,0.0,based on comic book|british actor playing american character|final battle|origin of hero|reboot,http://www.imdb.com/title/tt0770828/?ref_=fn_tt_tt_1,2536.0,English,USA,PG-13,225000000.0,2013.0,3000.0,7.2,2.35,118000,2013,https://www.youtube.com/watch?v=KVu3gS7iJu4,40839013,20121211,132707,6608
3936,103055,1931435,87567.0,nFQvqGtuAKg,"Big Wedding, The (2013)",Color,Justin Zackham,133.0,89.0,16.0,2000.0,Robert De Niro,49000.0,21784432.0,Comedy,Robin Williams,The Big Wedding ,37493,74181,Topher Grace,8.0,adoption|divorce|family relationships|farce|wedding,http://www.imdb.com/title/tt1931435/?ref_=fn_tt_tt_1,108.0,English,USA,R,35000000.0,2013.0,22000.0,5.6,2.35,0,2013,https://www.youtube.com/watch?v=nFQvqGtuAKg,251416,2012817,252,14
3937,103075,2184339,158015.0,_eFmi1E3s3w,"Purge, The (2013)",Color,James DeMonaco,361.0,85.0,65.0,535.0,Adelaide Kane,942.0,64423650.0,Horror|Sci-Fi|Thriller,Rhys Wakefield,The Purge ,139329,3708,Chris Mulkey,0.0,class differences|killing spree|one night|suburb|violence,http://www.imdb.com/title/tt2184339/?ref_=fn_tt_tt_1,578.0,English,USA,R,3000000.0,2013.0,810.0,5.7,2.35,31000,2013,https://www.youtube.com/watch?v=_eFmi1E3s3w,830277,201343,2323,168
3938,103107,2396566,159014.0,tWyUJcA8Zfo,20 Feet from Stardom (Twenty Feet from Stardom) (2013),Color,Morgan Neville,149.0,91.0,9.0,13.0,Lou Adler,130.0,4946250.0,Documentary|Music,Sheryl Crow,20 Feet from Stardom ,9540,198,Merry Clayton,0.0,backup singer|band|bechdel test passed|concert footage|singer,http://www.imdb.com/title/tt2396566/?ref_=fn_tt_tt_1,80.0,English,USA,PG-13,1000000.0,2013.0,19.0,7.4,1.78,14000,2013,https://www.youtube.com/watch?v=tWyUJcA8Zfo,840271,201351,1926,88
3939,103141,1453405,62211.0,JbeFIfS8uno,Monsters University (2013),Color,Dan Scanlon,376.0,104.0,37.0,760.0,Tyler Labine,12000.0,268488329.0,Adventure|Animation|Comedy|Family|Fantasy,Steve Buscemi,Monsters University ,235025,14863,Sean Hayes,0.0,cheating|fraternity|monster|singing in a car|university,http://www.imdb.com/title/tt1453405/?ref_=fn_tt_tt_1,265.0,English,USA,G,200000000.0,2013.0,779.0,7.3,1.85,44000,2013,https://www.youtube.com/watch?v=JbeFIfS8uno,5739716,2013211,14021,1546
3940,103219,2103217,103620.0,OHPXeWpION8,Maniac (2012),Color,Franck Khalfoun,279.0,89.0,33.0,118.0,Nora Arnezeder,470.0,12843.0,Horror|Thriller,America Olivo,Maniac ,27297,1233,Liane Balaban,0.0,exhibition|mannequin|obsession|oral sex|photographer,http://www.imdb.com/title/tt2103217/?ref_=fn_tt_tt_1,131.0,English,France,Not Rated,6000000.0,2012.0,378.0,6.1,2.35,0,2012,https://www.youtube.com/watch?v=OHPXeWpION8,NaN,NaN,NaN,NaN
3941,103228,1663662,68726.0,zA92Rw6kNWw,Pacific Rim (2013),Color,Guillermo del Toro,575.0,131.0,0.0,919.0,Clifton Collins Jr.,16000.0,101785482.0,Action|Adventure|Sci-Fi,Charlie Hunnam,Pacific Rim ,381148,19166,Larry Joe Campbell,0.0,giant monster|kaiju|pilot|portal|robot,http://www.imdb.com/title/tt1663662/?ref_=fn_tt_tt_1,1106.0,English,USA,PG-13,190000000.0,2013.0,968.0,7.0,1.85,83000,2013,https://www.youtube.com/watch?v=zA92Rw6kNWw,7100721,2013429,25715,1087
3942,103235,1924396,152742.0,zJGleGyahC8,"Best Offer, The (Migliore offerta, La) (2013)",Color,Giuseppe Tornatore,124.0,131.0,911.0,232.0,Sean Buchanan,5000.0,85433.0,Crime|Drama|Mystery|Romance,Jim Sturgess,The Best Offer ,69676,5954,Liya Kebede,2.0,antique|art|heiress|older man younger woman relationship|plot twist,http://www.imdb.com/title/tt1924396/?ref_=fn_tt_tt_1,131.0,English,Italy,R,13500000.0,2013.0,234.0,7.8,2.35,31000,2013,https://www.youtube.com/watch?v=zJGleGyahC8,1698551,2013118,3190,155
3943,103249,816711,72190.0,sGf_WdlHTqs,World War Z (2013),Color,Marc Forster,654.0,123.0,395.0,1000.0,Brad Pitt,17000.0,202351611.0,Action|Adventure|Horror|Sci-Fi|Thriller,Peter Capaldi,World War Z ,465019,32392,Mireille Enos,0.0,chaos|disease|infection|pandemic|zombie,http://www.imdb.com/title/tt0816711/?ref_=fn_tt_tt_1,995.0,English,USA,PG-13,190000000.0,2013.0,11000.0,7.0,2.35,129000,2013,https://www.youtube.com/watch?v=sGf_WdlHTqs,609430,2013325,718,45
3944,103253,1535108,68724.0,oIBtePb-dGY,Elysium (2013),Color,Neill Blomkamp,476.0,109.0,662.0,1000.0,Sharlto Copley,13000.0,93050117.0,Action|Drama|Sci-Fi|Thriller,Matt Damon,Elysium ,338087,17689,Alice Braga,0.0,christ figure|class differences|messiah|saviour|social commentary,http://www.imdb.com/title/tt1535108/?ref_=fn_tt_tt_1,814.0,English,USA,R,115000000.0,2013.0,2000.0,6.6,2.35,61000,2013,https://www.youtube.com/watch?v=oIBtePb-dGY,10095061,201349,24528,1217
3945,103335,1690953,93456.0,yM9sKpQOuEw,Despicable Me 2 (2013),Color,Pierre Coffin,306.0,98.0,275.0,1000.0,Miranda Cosgrove,7000.0,368049635.0,Animation|Comedy|Family|Sci-Fi,Steve Carell,Despicable Me 2 ,286877,11905,Steve Coogan,0.0,dating|minion|overprotective father|undercover spy|woman agent,http://www.imdb.com/title/tt1690953/?ref_=fn_tt_tt_1,284.0,English,USA,PG,76000000.0,2013.0,2000.0,7.5,1.85,56000,2013,https://www.youtube.com/watch?v=yM9sKpQOuEw,7138246,2013514,13860,2164
3946,103339,2334879,117251.0,_Q5vABZe7mc,White House Down (2013),Color,Roland Emmerich,339.0,131.0,776.0,256.0,Jake Weber,17000.0,73103784.0,Action|Drama|Thriller,Channing Tatum,White House Down ,164238,18204,Matt Craven,2.0,black u.s. president|president|secret service|tour|white house,http://www.imdb.com/title/tt2334879/?ref_=fn_tt_tt_1,434.0,English,USA,PG-13,150000000.0,2013.0,551.0,6.4,2.35,33000,2013,https://www.youtube.com/watch?v=_Q5vABZe7mc,46003,201374,17,2
3947,103341,1213663,107985.0,n__1Y-N5tQk,"World's End, The (2013)",Color,Edgar Wright,427.0,109.0,1000.0,24.0,Thomas Law,177.0,26003149.0,Action|Comedy|Sci-Fi,Michael Smiley,The World's End ,185587,278,Jasper Levine,6.0,alcoholic|doppelganger|group therapy|self mutilation|twin actresses for twin sisters,http://www.imdb.com/title/tt1213663/?ref_=fn_tt_tt_1,401.0,English,UK,R,20000000.0,2013.0,55.0,7.0,2.35,49000,2013,https://www.youtube.com/watch?v=n__1Y-N5tQk,3846448,2013510,12864,602
3948,103372,2404463,136795.0,PF5FjuSYU_0,"Heat, The (2013)",Color,Paul Feig,270.0,123.0,176.0,749.0,William Xifaras,975.0,159578352.0,Action|Comedy|Crime,Michael Rapaport,The Heat ,133177,4825,Demián Bichir,7.0,drug lord|fbi|fbi agent|hospital|shot in the crotch,http://www.imdb.com/title/tt2404463/?ref_=fn_tt_tt_1,380.0,English,USA,R,43000000.0,2013.0,815.0,6.6,2.35,24000,2013,https://www.youtube.com/watch?v=PF5FjuSYU_0,144152,2013123,182,11
3949,103384,1210819,57201.0,LoVhgaj6PiE,"Lone Ranger, The (2013)",Color,Gore Verbinski,450.0,150.0,563.0,1000.0,Ruth Wilson,40000.0,89289910.0,Action|Adventure|Western,Johnny Depp,The Lone Ranger ,181792,45757,Tom Wilkinson,1.0,horse|outlaw|texas|texas ranger|train,http://www.imdb.com/title/tt1210819/?ref_=fn_tt_tt_1,711.0,English,USA,PG-13,215000000.0,2013.0,2000.0,6.5,2.35,48000,2013,https://www.youtube.com/watch?v=LoVhgaj6PiE,2650754,2012103,4252,372
3950,103539,1714206,157386.0,XDTBLSkUmYk,The Spectacular Now (2013),Color,James Ponsoldt,220.0,95.0,53.0,478.0,Jennifer Jason Leigh,8000.0,6851969.0,Comedy|Drama|Romance,Shailene Woodley,The Spectacular Now ,105591,10040,Dayo Okeniyi,1.0,crying man|high school|high school senior|men's clothing store|party,http://www.imdb.com/title/tt1714206/?ref_=fn_tt_tt_1,178.0,English,USA,R,2500000.0,2013.0,1000.0,7.1,2.35,10000,2013,https://www.youtube.com/watch?v=XDTBLSkUmYk,17693266,2013620,79706,1187
3951,103596,2724064,205321.0,iwsqFR5bh6Q,Sharknado (2013),Color,Anthony C. Ferrante,139.0,97.0,48.0,689.0,John Heard,984.0,,Horror,Ian Ziering,Sharknado ,34532,3075,Cassandra Scerbo,0.0,cult film|hurricane|school bus|shark|shark feature,http://www.imdb.com/title/tt2724064/?ref_=fn_tt_tt_1,236.0,English,USA,TV-14,1000000.0,2013.0,697.0,3.3,1.78,93000,2013,https://www.youtube.com/watch?v=iwsqFR5bh6Q,NaN,NaN,NaN,NaN
3952,103624,2334649,157354.0,CxUG-FjefDk,Fruitvale Station (2013),Color,Ryan Coogler,327.0,85.0,0.0,88.0,Melonie Diaz,282.0,16097842.0,Biography|Drama|Romance,Ahna O'Reilly,Fruitvale Station ,53919,687,Ariana Neal,0.0,22 year old|b.a.r.t.|bay area|birthday|police,http://www.imdb.com/title/tt2334649/?ref_=fn_tt_tt_1,168.0,English,USA,R,900000.0,2013.0,270.0,7.5,1.85,17000,2013,https://www.youtube.com/watch?v=CxUG-FjefDk,NaN,NaN,NaN,NaN
3953,103655,790736,49524.0,nt59JjtWFSU,R.I.P.D. (2013),Color,Robert Schwentke,208.0,96.0,124.0,1000.0,Jeff Bridges,16000.0,33592415.0,Action|Comedy|Fantasy,Ryan Reynolds,R.I.P.D. ,91640,31549,Stephanie Szostak,2.0,drug dealer|gold|partner|police|undead,http://www.imdb.com/title/tt0790736/?ref_=fn_tt_tt_1,210.0,English,USA,PG-13,130000000.0,2013.0,12000.0,5.6,2.35,20000,2013,https://www.youtube.com/watch?v=nt59JjtWFSU,865257,2013419,2981,161
3954,103688,1457767,138843.0,Vjk2So3KvSQ,"Conjuring, The (2013)",Color,James Wan,511.0,112.0,0.0,697.0,Lili Taylor,6000.0,137387272.0,Horror|Mystery|Thriller,Mackenzie Foy,The Conjuring ,300110,9049,Hayley McFarland,0.0,based on true story|farmhouse|paranormal investigator|rhode island|supernatural power,http://www.imdb.com/title/tt1457767/?ref_=fn_tt_tt_1,807.0,English,USA,R,20000000.0,2013.0,960.0,7.5,2.35,131000,2013,https://www.youtube.com/watch?v=Vjk2So3KvSQ,NaN,NaN,NaN,NaN
3955,103755,1860353,77950.0,d-4BkPUQ1ZE,Turbo (2013),Color,David Soren,166.0,96.0,13.0,463.0,Snoop Dogg,16000.0,83024900.0,Adventure|Animation|Comedy|Family|Sport,Ryan Reynolds,Turbo ,62424,17416,Ben Schwartz,0.0,accident|freak accident|race|snail|underdog,http://www.imdb.com/title/tt1860353/?ref_=fn_tt_tt_1,90.0,English,USA,PG,135000000.0,2013.0,881.0,6.5,2.35,13000,2013,https://www.youtube.com/watch?v=d-4BkPUQ1ZE,561881,20121221,1172,123
3956,103772,1430132,76170.0,Rh1LdTFkm7I,"Wolverine, The (2013)",Color,James Mangold,440.0,138.0,446.0,929.0,Tao Okamoto,20000.0,132550960.0,Action|Adventure|Sci-Fi|Thriller,Hugh Jackman,The Wolverine ,328067,23755,Rila Fukushima,1.0,healing power|marvel comics|mecha|regeneration|self healing,http://www.imdb.com/title/tt1430132/?ref_=fn_tt_tt_1,533.0,English,USA,PG-13,120000000.0,2013.0,992.0,6.7,2.35,68000,2013,https://www.youtube.com/watch?v=Rh1LdTFkm7I,NaN,NaN,NaN,NaN
3957,103801,2265398,172533.0,wxuxkQF7Bak,Drinking Buddies (2013),Color,Joe Swanberg,155.0,90.0,217.0,243.0,Anna Kendrick,10000.0,342936.0,Comedy|Drama|Romance,Olivia Wilde,Drinking Buddies ,45928,20480,Ti West,5.0,brewery|co worker|male female friendship|u haul truck|woman wearing a string bikini,http://www.imdb.com/title/tt2265398/?ref_=fn_tt_tt_1,106.0,English,USA,R,,2013.0,10000.0,6.1,2.35,0,2013,https://www.youtube.com/watch?v=wxuxkQF7Bak,5332848,2013620,8246,640
3958,103810,1821694,146216.0,KGQHeW5tUC8,Red 2 (2013),Color,Dean Parisot,234.0,116.0,23.0,110.0,Anthony Hopkins,13000.0,53215979.0,Action|Comedy|Crime|Thriller,Bruce Willis,RED 2 ,125036,25220,Garrick Hagon,7.0,cia|cia agent|rescue|russian|team,http://www.imdb.com/title/tt1821694/?ref_=fn_tt_tt_1,205.0,English,USA,PG-13,84000000.0,2013.0,12000.0,6.7,2.35,22000,2013,https://www.youtube.com/watch?v=KGQHeW5tUC8,709345,2013611,2298,82
3959,103819,2234025,198062.0,MagOLStZWvs,Coffee Town (2013),Color,Brad Copeland,9.0,87.0,8.0,424.0,Ben Schwartz,34000.0,,Comedy,Sunil Narkar,Coffee Town ,4204,35796,Glenn Howerton,3.0,barista|coffee|coffee shop|fight|insult,http://www.imdb.com/title/tt2234025/?ref_=fn_tt_tt_1,19.0,English,USA,,2000000.0,2013.0,463.0,6.6,2.35,0,2013,https://www.youtube.com/watch?v=MagOLStZWvs,2064760,201363,3765,420
3961,103883,1272878,136400.0,v2ba2EXqk9w,2 Guns (2013),Color,Baltasar Kormákur,265.0,109.0,175.0,459.0,Patrick Fischler,18000.0,75573300.0,Action|Comedy|Crime|Drama|Thriller,Denzel Washington,2 Guns ,156898,20148,Fred Ward,1.0,close up of breasts|female nudity|fugitive|money|undercover,http://www.imdb.com/title/tt1272878/?ref_=fn_tt_tt_1,172.0,English,USA,R,61000000.0,2013.0,497.0,6.7,2.35,22000,2013,https://www.youtube.com/watch?v=v2ba2EXqk9w,NaN,NaN,NaN,NaN
3962,103978,1730687,89325.0,48tbNVLrTZA,Darling Companion (2012),Color,Lawrence Kasdan,57.0,103.0,759.0,820.0,Mark Duplass,967.0,793352.0,Comedy|Drama|Romance,Dianne Wiest,Darling Companion ,2551,3878,Sam Shepard,1.0,dog|marriage|search|wedding|woods,http://www.imdb.com/title/tt1730687/?ref_=fn_tt_tt_1,25.0,English,USA,PG-13,,2012.0,830.0,5.1,2.35,0,2012,https://www.youtube.com/watch?v=48tbNVLrTZA,42875,2012123,123,78
3963,103980,2334873,160588.0,t0O2XsTxe3o,Blue Jasmine (2013),Color,Woody Allen,415.0,98.0,11000.0,218.0,Charlie Tahan,594.0,33404871.0,Drama,Sally Hawkins,Blue Jasmine ,150082,1353,Andrew Dice Clay,1.0,congenital liar|mental breakdown|self deception|snob|talking to oneself,http://www.imdb.com/title/tt2334873/?ref_=fn_tt_tt_1,384.0,English,USA,PG-13,18000000.0,2013.0,268.0,7.3,2.35,36000,2013,https://www.youtube.com/watch?v=t0O2XsTxe3o,NaN,NaN,NaN,NaN
3964,103984,2358891,179144.0,Dyt430YkQn0,"Great Beauty, The (Grande Bellezza, La) (2013)",Color,Paolo Sorrentino,280.0,172.0,667.0,70.0,Sabrina Ferilli,211.0,2835886.0,Drama,Toni Servillo,The Great Beauty ,55516,456,Serena Grandi,2.0,genitalia|male frontal nudity|male nudity|old age|party,http://www.imdb.com/title/tt2358891/?ref_=fn_tt_tt_1,124.0,Italian,Italy,Not Rated,9200000.0,2013.0,98.0,7.7,2.35,29000,2013,https://www.youtube.com/watch?v=Dyt430YkQn0,1860268,20131116,4376,295
3965,103996,2292959,109729.0,AENDAxKLxLY,"Canyons, The (2013)",Color,Paul Schrader,162.0,99.0,261.0,461.0,Gus Van Sant,924.0,49494.0,Drama|Thriller,Nolan Gerard Funk,The Canyons ,8511,2862,James Deen,0.0,cocaine|homosexual|penis|psychopath|pubic hair,http://www.imdb.com/title/tt2292959/?ref_=fn_tt_tt_1,87.0,English,USA,R,250000.0,2013.0,835.0,3.9,2.35,0,2013,https://www.youtube.com/watch?v=AENDAxKLxLY,1121775,2013710,564,133
3966,104074,1854564,76285.0,aLBWNAgQgtk,Percy Jackson: Sea of Monsters (2013),Color,Thor Freudenthal,183.0,106.0,87.0,918.0,Leven Rambin,8000.0,68558662.0,Adventure|Family|Fantasy,Logan Lerman,Percy Jackson: Sea of Monsters ,86627,10882,Brandon T. Jackson,0.0,golden fleece|half brother|magical tree|sea|tree,http://www.imdb.com/title/tt1854564/?ref_=fn_tt_tt_1,204.0,English,USA,PG,90000000.0,2013.0,956.0,5.9,2.35,28000,2013,https://www.youtube.com/watch?v=aLBWNAgQgtk,156197,2013530,1221,25
3967,104076,2017020,77931.0,NVcSNnqRD0c,"Smurfs 2, The (2013)",Color,Raja Gosnell,125.0,105.0,67.0,40.0,Nancy O'Dell,681.0,71017784.0,Adventure|Animation|Comedy|Family|Fantasy,Jacob Tremblay,The Smurfs 2 ,27257,914,Vanessa Matsui,3.0,based on cartoon|box office hit|no opening credits|sequel|smurf,http://www.imdb.com/title/tt2017020/?ref_=fn_tt_tt_1,59.0,English,USA,PG,105000000.0,2013.0,71.0,5.4,1.85,0,2013,https://www.youtube.com/watch?v=NVcSNnqRD0c,107021325,2013711,649567,48140
3968,104211,1723121,138832.0,IikrJH8P9Dw,We're the Millers (2013),Color,Rawson Marshall Thurber,289.0,118.0,43.0,651.0,Molly C. Quinn,740.0,150368971.0,Comedy|Crime,Laura-Leigh,We're the Millers ,316671,3425,Thomas Lennon,4.0,fake family|male frontal nudity|marijuana|mexico|stripper,http://www.imdb.com/title/tt1723121/?ref_=fn_tt_tt_1,301.0,English,USA,R,37000000.0,2013.0,707.0,7.0,2.35,35000,2013,https://www.youtube.com/watch?v=IikrJH8P9Dw,NaN,NaN,NaN,NaN
